UDI,Product ID,Type,air_temp,process_temp,rotation_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,machine_id,timestamp,air_temp_lag_1,process_temp_lag_1,rotation_speed_lag_1,torque_lag_1,tool_wear_lag_1,air_temp_lag_2,process_temp_lag_2,rotation_speed_lag_2,torque_lag_2,tool_wear_lag_2,air_temp_roll_mean_3,rotation_speed_roll_std_3
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,M01,2025-06-26 08:00:00,302.2,310.8,1340.0,47.8,54.0,302.2,310.8,1673.0,32.9,52.0,302.2,169.44714023356488
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,M01,2025-06-26 09:00:00,302.2,310.9,1452.0,42.3,56.0,302.2,310.8,1340.0,47.8,54.0,302.2,77.98290410938407
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,M01,2025-06-26 10:00:00,302.2,310.9,1302.0,53.4,58.0,302.2,310.9,1452.0,42.3,56.0,302.2,112.39810200058271
4236,L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0,M01,2025-06-26 11:00:00,302.2,310.9,1522.0,35.9,61.0,302.2,310.9,1302.0,53.4,58.0,302.2,111.01951780355286
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0,M01,2025-06-26 12:00:00,302.2,310.8,1438.0,41.4,66.0,302.2,310.9,1522.0,35.9,61.0,302.2,83.00200800783911
4238,L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0,M01,2025-06-26 13:00:00,302.2,310.9,1604.0,40.5,68.0,302.2,310.8,1438.0,41.4,66.0,302.2,197.8113579482568
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,M01,2025-06-26 14:00:00,302.2,311.0,1832.0,23.2,70.0,302.2,310.9,1604.0,40.5,68.0,302.2333333333333,161.03519284098542
4240,L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,M01,2025-06-26 15:00:00,302.3,311.0,1521.0,34.8,72.0,302.2,311.0,1832.0,23.2,70.0,302.26666666666665,204.67128116404942
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,M01,2025-06-26 16:00:00,302.3,311.0,1446.0,37.6,75.0,302.3,311.0,1521.0,34.8,72.0,302.3333333333333,246.22550639606786
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,M01,2025-06-26 17:00:00,302.4,311.1,1905.0,20.9,77.0,302.3,311.0,1446.0,37.6,75.0,302.3666666666666,257.04150118868625
4243,L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0,M01,2025-06-26 18:00:00,302.4,311.0,1475.0,47.9,79.0,302.4,311.1,1905.0,20.9,77.0,302.4,252.0972034751676
4244,M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0,M01,2025-06-26 19:00:00,302.4,311.0,1462.0,48.5,81.0,302.4,311.0,1475.0,47.9,79.0,302.4,20.404247923738225
4245,L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0,M01,2025-06-26 20:00:00,302.4,310.9,1435.0,42.3,83.0,302.4,311.0,1462.0,48.5,81.0,302.4,17.95364401266148
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,M01,2025-06-26 21:00:00,302.4,310.9,1469.0,39.6,86.0,302.4,310.9,1435.0,42.3,83.0,302.46666666666664,42.782395133201376
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,M01,2025-06-26 22:00:00,302.6,311.1,1520.0,43.0,88.0,302.4,310.9,1469.0,39.6,86.0,302.53333333333336,35.38832199092476
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,M01,2025-06-26 23:00:00,302.6,311.0,1537.0,35.5,91.0,302.6,311.1,1520.0,43.0,88.0,302.6,92.47882640547165
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,M01,2025-06-27 00:00:00,302.6,311.0,1369.0,60.0,93.0,302.6,311.0,1537.0,35.5,91.0,302.6,89.39985085744469
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,M01,2025-06-27 01:00:00,302.6,311.0,1506.0,37.2,95.0,302.6,311.0,1369.0,60.0,93.0,302.56666666666666,92.43556314175493
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,M01,2025-06-27 02:00:00,302.5,310.9,1330.0,56.9,97.0,302.6,311.0,1506.0,37.2,95.0,302.56666666666666,165.12217698823304
4252,H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0,M01,2025-06-27 03:00:00,302.6,311.0,1660.0,38.0,99.0,302.5,310.9,1330.0,56.9,97.0,302.5333333333333,183.4811525288997
4253,H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0,M01,2025-06-27 04:00:00,302.5,310.9,1356.0,55.5,101.0,302.6,311.0,1660.0,38.0,99.0,302.56666666666666,157.28106476411378
4254,M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0,M01,2025-06-27 05:00:00,302.6,311.0,1438.0,51.0,106.0,302.5,310.9,1356.0,55.5,101.0,302.56666666666666,56.765599911683836
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,M01,2025-06-27 06:00:00,302.6,311.0,1329.0,48.6,111.0,302.6,311.0,1438.0,51.0,106.0,302.6,79.18543637142727
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,M01,2025-06-27 07:00:00,302.6,311.0,1284.0,68.0,114.0,302.6,311.0,1329.0,48.6,111.0,302.56666666666666,51.636550362445355
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,M01,2025-06-27 08:00:00,302.5,311.0,1387.0,52.1,116.0,302.6,311.0,1284.0,68.0,114.0,302.56666666666666,156.24446656868636
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0,M01,2025-06-27 09:00:00,302.6,311.0,1591.0,33.9,119.0,302.5,311.0,1387.0,52.1,116.0,302.56666666666666,117.20637070284765
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,M01,2025-06-27 10:00:00,302.6,311.0,1589.0,39.0,122.0,302.6,311.0,1591.0,33.9,119.0,302.6333333333333,169.16658456484052
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0,M01,2025-06-27 11:00:00,302.7,311.1,1297.0,60.7,125.0,302.6,311.0,1589.0,39.0,122.0,302.6666666666667,157.42934923323543
4261,H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0,M01,2025-06-27 12:00:00,302.7,311.2,1545.0,35.1,128.0,302.7,311.1,1297.0,60.7,125.0,302.7,124.01209618420293
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,M01,2025-06-27 13:00:00,302.7,311.1,1418.0,43.4,130.0,302.7,311.2,1545.0,35.1,128.0,302.7,156.89593153849893
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,M01,2025-06-27 14:00:00,302.7,311.1,1730.0,28.1,135.0,302.7,311.1,1418.0,43.4,130.0,302.6666666666667,291.7401812115248
4264,L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0,M01,2025-06-27 15:00:00,302.6,311.0,2001.0,20.7,137.0,302.7,311.1,1730.0,28.1,135.0,302.6333333333334,196.08756547352357
4265,M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0,M01,2025-06-27 16:00:00,302.6,311.0,1620.0,36.2,139.0,302.6,311.0,2001.0,20.7,137.0,302.6,245.60333873952132
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,M01,2025-06-27 17:00:00,302.6,311.0,1542.0,39.7,141.0,302.6,311.0,1620.0,36.2,139.0,302.6,98.67792728535288
4267,L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0,M01,2025-06-27 18:00:00,302.6,311.0,1424.0,38.0,144.0,302.6,311.0,1542.0,39.7,141.0,302.6333333333333,64.0104158190946
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0,M01,2025-06-27 19:00:00,302.7,311.1,1440.0,39.5,146.0,302.6,311.0,1424.0,38.0,144.0,302.6333333333333,51.43280405862978
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,M01,2025-06-27 20:00:00,302.6,311.0,1520.0,42.8,148.0,302.7,311.1,1440.0,39.5,146.0,302.6666666666667,129.86659822037927
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,M01,2025-06-27 21:00:00,302.7,311.0,1694.0,29.8,150.0,302.6,311.0,1520.0,42.8,148.0,302.6333333333334,87.01723967122888
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,M01,2025-06-27 22:00:00,302.6,311.0,1610.0,39.2,152.0,302.7,311.0,1694.0,29.8,150.0,302.6333333333334,190.02894516362522
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,M01,2025-06-27 23:00:00,302.6,310.9,1331.0,52.0,154.0,302.6,311.0,1610.0,39.2,152.0,302.6,139.5002986854631
4273,L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0,M01,2025-06-28 00:00:00,302.6,310.8,1470.0,41.2,156.0,302.6,310.9,1331.0,52.0,154.0,302.56666666666666,123.34639570467155
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,M01,2025-06-28 01:00:00,302.5,310.8,1577.0,36.9,158.0,302.6,310.8,1470.0,41.2,156.0,302.56666666666666,57.71481612203309
4275,L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0,M01,2025-06-28 02:00:00,302.6,310.8,1486.0,36.4,160.0,302.5,310.8,1577.0,36.9,158.0,302.5,67.55985000970198
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,M01,2025-06-28 03:00:00,302.4,310.6,1445.0,40.3,162.0,302.6,310.8,1486.0,36.4,160.0,302.4666666666667,28.583211855914623
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,M01,2025-06-28 04:00:00,302.4,310.5,1500.0,36.7,164.0,302.4,310.6,1445.0,40.3,162.0,302.3333333333333,29.103264421712183
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,M01,2025-06-28 05:00:00,302.2,310.4,1456.0,47.5,167.0,302.4,310.5,1500.0,36.7,164.0,302.26666666666665,154.57145057653253
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,M01,2025-06-28 06:00:00,302.2,310.4,1743.0,28.1,170.0,302.2,310.4,1456.0,47.5,167.0,302.1333333333334,180.8009955724805
4280,L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0,M01,2025-06-28 07:00:00,302.0,310.1,1409.0,50.4,172.0,302.2,310.4,1743.0,28.1,170.0,302.06666666666666,208.08011277710668
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,M01,2025-06-28 08:00:00,302.0,310.1,1361.0,45.4,174.0,302.0,310.1,1409.0,50.4,172.0,302.0333333333333,213.81612037761187
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,M01,2025-06-28 09:00:00,302.1,310.1,1753.0,28.9,176.0,302.0,310.1,1361.0,45.4,174.0,302.0333333333333,252.2386436161862
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,M01,2025-06-28 10:00:00,302.0,310.0,1832.0,22.9,178.0,302.1,310.1,1753.0,28.9,176.0,302.0,244.82851141155933
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,M01,2025-06-28 11:00:00,301.9,309.9,1374.0,48.5,180.0,302.0,310.0,1832.0,22.9,178.0,301.90000000000003,276.69718707159524
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,M01,2025-06-28 12:00:00,301.8,309.9,1334.0,61.0,182.0,301.9,309.9,1374.0,48.5,180.0,301.8333333333333,82.70630769979611
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0,M01,2025-06-28 13:00:00,301.8,310.0,1493.0,40.3,185.0,301.8,309.9,1334.0,61.0,182.0,301.76666666666665,97.07900562600211
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,M01,2025-06-28 14:00:00,301.7,309.9,1317.0,49.0,187.0,301.8,310.0,1493.0,40.3,185.0,301.73333333333335,89.57864328808152
4288,M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0,M01,2025-06-28 15:00:00,301.7,309.9,1434.0,47.9,189.0,301.7,309.9,1317.0,49.0,187.0,301.7,75.07551753623383
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0,M01,2025-06-28 16:00:00,301.7,309.9,1457.0,39.2,192.0,301.7,309.9,1434.0,47.9,189.0,301.7,33.50124375800616
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,M01,2025-06-28 17:00:00,301.7,310.0,1391.0,50.6,195.0,301.7,309.9,1457.0,39.2,192.0,301.7333333333333,208.7390715702262
4291,L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,M01,2025-06-28 18:00:00,301.8,310.0,1781.0,23.9,198.0,301.7,310.0,1391.0,50.6,195.0,301.76666666666665,197.6621697071378
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0,M01,2025-06-28 19:00:00,301.8,310.0,1642.0,32.6,201.0,301.8,310.0,1781.0,23.9,198.0,301.8,197.6621697071378
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,M01,2025-06-28 20:00:00,301.8,310.0,2032.0,19.0,203.0,301.8,310.0,1642.0,32.6,201.0,301.8,365.28527664461564
4294,L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0,M01,2025-06-28 21:00:00,301.8,310.1,2372.0,13.9,205.0,301.8,310.0,2032.0,19.0,203.0,301.8,497.051640509649
4295,M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0,M01,2025-06-28 22:00:00,301.8,310.0,1393.0,44.9,208.0,301.8,310.1,2372.0,13.9,205.0,301.76666666666665,496.08164650589526
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,M01,2025-06-28 23:00:00,301.7,310.1,1743.0,27.3,210.0,301.8,310.0,1393.0,44.9,208.0,301.7666666666667,186.36523280912678
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,M01,2025-06-29 00:00:00,301.8,310.2,1457.0,40.4,213.0,301.7,310.1,1743.0,27.3,210.0,301.76666666666665,721.5658898072534
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0,M01,2025-06-29 01:00:00,301.8,310.2,2825.0,5.8,215.0,301.8,310.2,1457.0,40.4,213.0,301.8,749.7981950720696
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,M01,2025-06-29 02:00:00,301.8,310.2,1609.0,34.2,217.0,301.8,310.2,2825.0,5.8,215.0,301.8,756.6135076774667
4300,L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0,M01,2025-06-29 03:00:00,301.8,310.2,1437.0,42.3,0.0,301.8,310.2,1609.0,34.2,217.0,301.7666666666667,110.79861611650814
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,M01,2025-06-29 04:00:00,301.7,310.1,1402.0,50.1,3.0,301.8,310.2,1437.0,42.3,0.0,301.73333333333335,130.79118216964534
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0,M01,2025-06-29 05:00:00,301.7,310.1,1644.0,34.6,5.0,301.7,310.1,1402.0,50.1,3.0,301.7,124.66889481074804
4303,L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0,M01,2025-06-29 06:00:00,301.7,310.2,1471.0,51.1,8.0,301.7,310.1,1644.0,34.6,5.0,301.7,662.4079810308247
4304,L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0,M01,2025-06-29 07:00:00,301.7,310.1,2695.0,12.6,10.0,301.7,310.2,1471.0,51.1,8.0,301.7,717.2949184261659
4305,L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0,M01,2025-06-29 08:00:00,301.7,310.2,1435.0,48.1,12.0,301.7,310.1,2695.0,12.6,10.0,301.6666666666667,665.4174128570226
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,M01,2025-06-29 09:00:00,301.6,310.1,1694.0,26.3,14.0,301.7,310.2,1435.0,48.1,12.0,301.6333333333333,147.5545097017818
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,M01,2025-06-29 10:00:00,301.6,310.1,1687.0,26.6,16.0,301.6,310.1,1694.0,26.3,14.0,301.6,103.11643903859314
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,M01,2025-06-29 11:00:00,301.6,310.0,1869.0,22.9,18.0,301.6,310.1,1687.0,26.6,16.0,301.53333333333336,313.1581070322145
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,M01,2025-06-29 12:00:00,301.4,309.9,1259.0,63.9,20.0,301.6,310.0,1869.0,22.9,18.0,301.46666666666664,310.8541994783619
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,M01,2025-06-29 13:00:00,301.4,309.9,1460.0,47.2,22.0,301.4,309.9,1259.0,63.9,20.0,301.3666666666666,129.51576480619337
4311,L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0,M01,2025-06-29 14:00:00,301.3,309.9,1501.0,39.5,27.0,301.4,309.9,1460.0,47.2,22.0,301.3666666666666,171.83422243546207
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,M01,2025-06-29 15:00:00,301.4,310.0,1776.0,25.6,30.0,301.3,309.9,1501.0,39.5,27.0,301.40000000000003,169.10450417813593
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0,M01,2025-06-29 16:00:00,301.5,310.1,1468.0,40.8,32.0,301.4,310.0,1776.0,25.6,30.0,301.4666666666667,189.74720024284906
4314,L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0,M01,2025-06-29 17:00:00,301.5,310.1,1430.0,46.5,35.0,301.5,310.1,1468.0,40.8,32.0,301.46666666666664,36.01851375797155
4315,H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,M01,2025-06-29 18:00:00,301.4,310.1,1502.0,46.6,37.0,301.5,310.1,1430.0,46.5,35.0,301.43333333333334,97.53119159188608
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,M01,2025-06-29 19:00:00,301.4,310.1,1623.0,32.3,39.0,301.4,310.1,1502.0,46.6,37.0,301.4,79.18964578781663
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,M01,2025-06-29 20:00:00,301.4,310.0,1651.0,29.8,44.0,301.4,310.1,1623.0,32.3,39.0,301.43333333333334,14.047538337132126
4318,M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,M01,2025-06-29 21:00:00,301.5,310.1,1639.0,33.4,47.0,301.4,310.0,1651.0,29.8,44.0,301.46666666666664,131.77253128023253
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,M01,2025-06-29 22:00:00,301.5,310.0,1417.0,44.6,49.0,301.5,310.1,1639.0,33.4,47.0,301.5,111.25346436553423
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,M01,2025-06-29 23:00:00,301.5,310.1,1541.0,42.2,52.0,301.5,310.0,1417.0,44.6,49.0,301.53333333333336,73.38483040338232
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,M01,2025-06-30 00:00:00,301.6,310.2,1411.0,45.1,54.0,301.5,310.1,1541.0,42.2,52.0,301.6,79.40612906654745
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,M01,2025-06-30 01:00:00,301.7,310.3,1397.0,44.6,57.0,301.6,310.2,1411.0,45.1,54.0,301.6666666666667,162.96318602678295
4323,M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,M01,2025-06-30 02:00:00,301.7,310.2,1686.0,28.9,59.0,301.7,310.3,1397.0,44.6,57.0,301.7,157.95674513401823
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,M01,2025-06-30 03:00:00,301.7,310.1,1431.0,44.0,61.0,301.7,310.2,1686.0,28.9,59.0,301.73333333333335,178.9553016817324
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,M01,2025-06-30 04:00:00,301.8,310.3,1341.0,50.5,64.0,301.7,310.1,1431.0,44.0,61.0,301.7333333333333,73.20063751999156
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,M01,2025-06-30 05:00:00,301.7,310.2,1486.0,43.0,66.0,301.8,310.3,1341.0,50.5,64.0,301.7,74.47370900749604
4327,L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,M01,2025-06-30 06:00:00,301.6,310.2,1384.0,57.1,68.0,301.7,310.2,1486.0,43.0,66.0,301.6333333333333,66.16141876753548
4328,H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,M01,2025-06-30 07:00:00,301.6,310.1,1362.0,55.8,70.0,301.6,310.2,1384.0,57.1,68.0,301.6333333333334,166.06424459628022
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,M01,2025-06-30 08:00:00,301.7,310.1,1660.0,29.3,72.0,301.6,310.1,1362.0,55.8,70.0,301.6333333333334,183.32848478437052
4330,L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,M01,2025-06-30 09:00:00,301.6,310.1,1326.0,48.2,77.0,301.7,310.1,1660.0,29.3,72.0,301.6333333333334,172.23627182836137
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,M01,2025-06-30 10:00:00,301.6,310.0,1566.0,30.3,79.0,301.6,310.1,1326.0,48.2,77.0,301.56666666666666,133.92659681083956
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,M01,2025-06-30 11:00:00,301.5,309.8,1549.0,38.5,81.0,301.6,310.0,1566.0,30.3,79.0,301.56666666666666,109.16195918603329
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,M01,2025-06-30 12:00:00,301.6,309.9,1746.0,31.1,83.0,301.5,309.8,1549.0,38.5,81.0,301.59999999999997,149.8076544550818
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,M01,2025-06-30 13:00:00,301.7,309.9,1452.0,41.5,86.0,301.6,309.9,1746.0,31.1,83.0,301.6333333333333,147.13712425262767
4335,L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,M01,2025-06-30 14:00:00,301.6,309.8,1588.0,33.9,89.0,301.7,309.9,1452.0,41.5,86.0,301.6333333333333,73.43023900274224
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,M01,2025-06-30 15:00:00,301.6,309.8,1472.0,42.5,91.0,301.6,309.8,1588.0,33.9,89.0,301.6333333333334,73.07758434248615
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,M01,2025-06-30 16:00:00,301.7,309.9,1607.0,37.7,93.0,301.6,309.8,1472.0,42.5,91.0,301.6333333333334,95.29078304502059
4338,L51517,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,M01,2025-06-30 17:00:00,301.6,309.9,1423.0,53.6,95.0,301.7,309.9,1607.0,37.7,93.0,301.6333333333334,101.6808733243369
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,M01,2025-06-30 18:00:00,301.6,309.9,1440.0,43.4,100.0,301.6,309.9,1423.0,53.6,95.0,301.6,21.656407827704186
4340,L51519,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,M01,2025-06-30 19:00:00,301.6,309.9,1397.0,43.7,102.0,301.6,309.9,1440.0,43.4,100.0,301.6333333333334,64.59360133428989
4341,M19200,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,M01,2025-06-30 20:00:00,301.7,309.9,1524.0,46.6,104.0,301.6,309.9,1397.0,43.7,102.0,301.6666666666667,76.05480480109836
4342,L51521,L,301.7,309.8,1398,46.0,109,0,0,0,0,0,0,M01,2025-06-30 21:00:00,301.7,309.9,1533.0,40.9,106.0,301.7,309.9,1524.0,46.6,104.0,301.7,75.47847375245365
4343,M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0,M01,2025-06-30 22:00:00,301.7,309.8,1398.0,46.0,109.0,301.7,309.9,1533.0,40.9,106.0,301.7,124.64750298341252
4344,L51523,L,301.7,309.8,1491,39.3,114,0,0,0,0,0,0,M01,2025-06-30 23:00:00,301.7,309.8,1284.0,68.2,111.0,301.7,309.8,1398.0,46.0,109.0,301.7,103.6773842262614
4345,H33758,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,M01,2025-07-01 00:00:00,301.7,309.8,1491.0,39.3,114.0,301.7,309.8,1284.0,68.2,111.0,301.73333333333335,104.98730081935227
4346,M19205,M,301.8,309.8,1546,39.8,121,0,0,0,0,0,0,M01,2025-07-01 01:00:00,301.8,309.9,1418.0,51.3,116.0,301.7,309.8,1491.0,39.3,114.0,301.76666666666665,64.21059102671325
4347,L51526,L,301.8,309.7,1598,30.4,124,0,0,0,0,0,0,M01,2025-07-01 02:00:00,301.8,309.8,1546.0,39.8,121.0,301.8,309.9,1418.0,51.3,116.0,301.8,92.63548636096836
4348,H33761,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0,M01,2025-07-01 03:00:00,301.8,309.7,1598.0,30.4,124.0,301.8,309.8,1546.0,39.8,121.0,301.8333333333333,91.52777356263586
4349,L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,M01,2025-07-01 04:00:00,301.9,309.8,1724.0,27.5,126.0,301.8,309.7,1598.0,30.4,124.0,301.8666666666666,108.96941466913157
4350,L51529,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0,M01,2025-07-01 05:00:00,301.9,309.8,1507.0,44.7,131.0,301.9,309.8,1724.0,27.5,126.0,301.9,109.14363624753
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0,M01,2025-07-01 06:00:00,301.9,309.7,1595.0,31.4,133.0,301.9,309.8,1507.0,44.7,131.0,301.9,45.08140784550933
4352,L51531,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,M01,2025-07-01 07:00:00,301.9,309.7,1568.0,37.5,135.0,301.9,309.7,1595.0,31.4,133.0,301.8666666666667,87.36322643614506
4353,L51532,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0,M01,2025-07-01 08:00:00,301.8,309.6,1432.0,43.7,138.0,301.9,309.7,1568.0,37.5,135.0,301.8666666666667,80.92795149596435
4354,M19213,M,302.0,309.7,1386,62.7,142,1,0,0,1,0,0,M01,2025-07-01 09:00:00,301.9,309.7,1424.0,42.8,140.0,301.8,309.6,1432.0,43.7,138.0,301.90000000000003,24.576411454885573
4355,L51534,L,302.0,309.8,1456,58.1,145,0,0,0,0,0,0,M01,2025-07-01 10:00:00,302.0,309.7,1386.0,62.7,142.0,301.9,309.7,1424.0,42.8,140.0,301.96666666666664,35.04283093586805
4356,H33769,H,302.0,309.8,1280,57.3,147,1,0,1,0,0,0,M01,2025-07-01 11:00:00,302.0,309.8,1456.0,58.1,145.0,302.0,309.7,1386.0,62.7,142.0,302.0,88.61151166750193
